/v1/fbp/act-to/get	POST	DeliveryFBP	Получить статус генерации транспортной накладной
/v1/fbp/archive/get	POST	DeliveryFBP	Получить информацию о завершённой поставке
/v1/fbp/archive/list	POST	DeliveryFBP	Получить список завершённых поставок
/v1/fbp/label/create	POST	DeliveryFBP	Cоздать задание на генерацию этикеток
/v1/fbp/label/get	POST	DeliveryFBP	Получить статус задания на генерацию этикеток
/v1/fbp/draft/pick-up/create	POST	DraftPickupFBP	Создать черновик заявки на pick-up поставку
/v1/fbp/draft/pick-up/delete	POST	DraftPickupFBP	Отменить черновик заявки на pick-up поставку
/v1/fbp/draft/pick-up/dlv/edit	POST	DraftPickupFBP	Изменить черновик заявки на pick-up поставку
/v1/fbp/draft/pick-up/product/validate	POST	DraftPickupFBP	Провалидировать список товаров для pick-up поставки
/v1/fbp/warehouse/list	POST	DeliveryFBPDraft	Получить список партнёрских складов
/v1/fbp/draft/pick-up/registrate	POST	DraftPickupFBP	Перевести черновик в действующую поставку
/v1/fbp/draft/get	POST	DeliveryFBPDraft	Получить информацию о черновике поставки
/v1/fbp/draft/list	POST	DeliveryFBPDraft	Список черновиков поставки
/v1/fbp/draft/direct/tpl-dlv/create	POST	DraftDirectFBP	Создать черновик заявки на доставку сторонней транспортной компанией
/v1/fbp/draft/direct/tpl-dlv/edit	POST	DraftDirectFBP	Редактировать черновик поставки со способом доставки сторонней транспортной компанией
/v1/fbp/order/drop-off/cancel	POST	OrderDropOffFBP	Отменить поставку drop-off
/v1/fbp/order/drop-off/dlv/edit	POST	OrderDropOffFBP	Отредактировать информацию о поставке на drop-off пункт
/v1/fbp/order/drop-off/timetable	POST	OrderDropOffFBP	Получить график работы drop-off пункта
/v1/fbp/order/get	POST	DeliveryFBP	Получить информацию о конкретной поставке
/v1/fbp/order/list	POST	DeliveryFBP	Получить список поставок
/v1/fbp/order/pick-up/cancel	POST	OrderPickupFBP	Отменить pick-up поставку
/v1/fbp/order/pick-up/dlv/edit	POST	OrderPickupFBP	Изменить данные о точке забора
/v1/chat/send/message	POST	Premium	Отправить сообщение
/v1/chat/start	POST	Premium	Создать новый чат
/v2/chat/read	POST	Premium	Отметить сообщения как прочитанные
/v1/analytics/data	POST	Premium	Данные аналитики
/v1/analytics/product-queries	POST	Premium	Получить информацию о запросах моих товаров
/v1/analytics/product-queries/details	POST	Premium	Получить детализацию запросов по товару
/v1/finance/realization/by-day	POST	Premium	Отчёт о реализации товаров за день
/v1/search-queries/text	POST	Premium	Получить список поисковых запросов по тексту
/v1/search-queries/top	POST	Premium	Получить список популярных поисковых запросов
/v1/product/prices/details	POST	Premium	Получить подробную информацию о ценах товаров
/v1/cancel-reason/list	POST	CancelReasonAPI	Причины отмены отправлений
/v1/cancel-reason/list-by-order	POST	CancelReasonAPI	Причины отмены заказа
/v1/cancel-reason/list-by-posting	POST	CancelReasonAPI	Причины отмены отправления
/v1/delivery/check	POST	DeliveryAPI	Проверить доступность доставки для покупателя
/v2/delivery/checkout	POST	DeliveryAPI	Получить доступные варианты доставки
/v1/delivery/map	POST	DeliveryAPI	Отрисовать точки на карте
/v1/delivery/point/info	POST	DeliveryAPI	Получить информацию о точке самовывоза
/v1/delivery/point/list	POST	DeliveryAPI	Получить список точек самовывоза
/v1/order/cancel	POST	OrderAPI	Отменить заказ
/v1/order/cancel/check	POST	OrderAPI	Проверить возможность отмены заказа
/v1/order/cancel/status	POST	OrderAPI	Получить статус отмены заказа
/v2/order/create	POST	OrderAPI	Создать заказ
/v1/posting/cancel	POST	FboPostingAPI	Отменить отправление из заказа
/v1/posting/cancel/status	POST	FboPostingAPI	Проверить статус отмены отправления
/v1/posting/marks	POST	FboPostingAPI	Получить маркировки экземпляров из отправления
