v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].warehouses[]	array<object>	Информация о складах, на которых хранится товар.  Параметр не приходит, если тов
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].warehouses[].id	integer	Идентификатор склада.
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].warehouses[].name	string	Название склада.
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].warehouses[].stocks[]	array<object>	Информация об остатках товаров на складе.
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].tariffs[]	array<object>	Информация о тарифах, по которым нужно заплатить за услуги Маркета.  По некоторы
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].tariffs[].type	object	Услуга Маркета, за которую начисляется тариф.
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].tariffs[].percent	number	Значение тарифа в процентах.
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].tariffs[].amount	number	Значение тарифа.
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].tariffs[].currency	object	Валюта, в которой указано значение тарифа.
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].tariffs[].parameters[]	array<object>	Параметры расчета тарифа.
v2_campaigns_campaignId_stats_skus.yaml	RESPONSE	result.shopSkus[].pictures[]	array<object>	Ссылки (URL) изображений товара в хорошем качестве.
v2_campaigns_campaignId_stats_skus.yaml	REQUEST	shopSkus[]	array<object>	Список ваших идентификаторов SKU. 
v2_reports_united-marketplace-services_generate.yaml	RESPONSE	status	object	
v2_reports_united-marketplace-services_generate.yaml	RESPONSE	result	object	
v2_reports_united-marketplace-services_generate.yaml	RESPONSE	result.reportId	string	Идентификатор, который понадобится для отслеживания статуса генерации и получени
v2_reports_united-marketplace-services_generate.yaml	RESPONSE	result.estimatedGenerationTime	integer	Ожидаемая продолжительность генерации в миллисекундах.
v2_reports_united-marketplace-services_generate.yaml	REQUEST	businessId	object	
v2_reports_united-marketplace-services_generate.yaml	REQUEST	dateTimeFrom	string	Начало периода, включительно.
v2_reports_united-marketplace-services_generate.yaml	REQUEST	dateTimeTo	string	Конец периода, включительно. Максимальный период — 3 месяца.
v2_reports_united-marketplace-services_generate.yaml	REQUEST	dateFrom	object	
v2_reports_united-marketplace-services_generate.yaml	REQUEST	dateTo	string	Конец периода, включительно. Максимальный период — 3 месяца.  Формат даты: `ГГГГ
v2_reports_united-marketplace-services_generate.yaml	REQUEST	yearFrom	object	Начальный год формирования акта.
v2_reports_united-marketplace-services_generate.yaml	REQUEST	monthFrom	object	Начальный номер месяца формирования акта.
v2_reports_united-marketplace-services_generate.yaml	REQUEST	yearTo	object	Конечный год формирования акта.
v2_reports_united-marketplace-services_generate.yaml	REQUEST	monthTo	object	Конечный номер месяца формирования акта.
v2_reports_united-marketplace-services_generate.yaml	REQUEST	placementPrograms[]	array<object>	Список моделей, которые нужны в отчете. 
v2_reports_united-marketplace-services_generate.yaml	REQUEST	inns[]	array<string>	Список ИНН, которые нужны в отчете.
v2_reports_united-marketplace-services_generate.yaml	REQUEST	campaignIds[]	array<object>	Список идентификаторов кампании тех магазинов, которые нужны в отчете. 
v2_reports_goods-realization_generate.yaml	RESPONSE	status	object	
v2_reports_goods-realization_generate.yaml	RESPONSE	result	object	
v2_reports_goods-realization_generate.yaml	RESPONSE	result.reportId	string	Идентификатор, который понадобится для отслеживания статуса генерации и получени
v2_reports_goods-realization_generate.yaml	RESPONSE	result.estimatedGenerationTime	integer	Ожидаемая продолжительность генерации в миллисекундах.
v2_reports_goods-realization_generate.yaml	REQUEST	campaignId	object	
v2_reports_goods-realization_generate.yaml	REQUEST	year	object	
v2_reports_goods-realization_generate.yaml	REQUEST	month	object	
